"","Metabolite","Group1","Group2","P_Value","Higher_Group","p_value","Correct","IL_W_FUL_R10","IL_W_FUL_R4","IL_W_DES_R1","IL_W_DES_R6","IL_W_DES_R8","IL_D_WEB_R1","IL_D_WEB_R9","IL_D_CDB_R7","H_W_FUL_R10","H_W_DES_R10","H_W_FUL_R4","H_W_DES_R6","H_D_CDB_R10","H_D_CDB_R7","IL_W_FUL_R3","IL_D_CDB_R3","H_D_WEB_R1","IL_D_WEB_R2","H_D_WEB_R10","H_W_FUL_R9","H_D_CDB_R5","H_D_WEB_R5","H_W_DES_R8","IL_D_CDB_R1"
"310","Path306",NA,NA,NA,NA,0.501107043113463,"PWY-6607: guanosine nucleotides degradation I",0,676.1257284,199.1667602,0,17.81962809,0,60.97868487,0,66.64440551,0,0,0,21.84126899,44.1576952,15.4027658,0,46.47822386,0,0,0,0,18.6917401,68.23026734,0
"311","Path307",NA,NA,NA,NA,0.165016090249381,"PWY-6608: guanosine nucleotides degradation III",1658.890243,6015.0394,3176.956275,1314.900051,1130.99308,2109.359607,2773.797796,1300.682074,4683.329677,3473.932729,4331.012411,2217.493633,1508.161095,3638.462968,2205.590547,2038.608773,3257.039906,1523.191286,2966.212411,4017.491381,2800.533596,4093.172952,4581.066867,1885.786215
"312","Path308",NA,NA,NA,NA,0.149872557821234,"PWY-6609: adenine and adenosine salvage III",4946.469518,13588.82837,9023.818599,5610.525819,4715.687661,5810.380387,8469.392871,4631.729699,9953.64739,7904.851099,7842.75242,4087.978703,3240.545143,8413.540977,7109.129664,6371.466014,6495.098882,5200.966198,6926.928146,9534.726776,6089.274232,8894.797776,9447.079174,6193.214405
"313","Path309",NA,NA,NA,NA,0.465375933289598,"PWY-6612: superpathway of tetrahydrofolate biosynthesis",0,979.8682085,190.0049263,0,0,0,616.1897618,0,396.9836553,180.175073,375.9104537,0,0,498.441517,0,0,0,68.35364275,16.408517,51.84260544,65.97958413,0,202.1313229,112.8764488
"314","Path310",NA,NA,NA,NA,0.534650576953298,"PWY-6628: superpathway of L-phenylalanine biosynthesis",2643.696228,4370.373585,5586.130334,2269.99115,2602.153689,2947.904919,4638.1958,2261.007998,4854.3854,3608.558138,3715.600189,2002.211231,1778.9102,4299.732405,3718.189507,3384.703631,3238.866588,2711.290457,3570.545744,4340.279138,2940.798069,4165.459854,5287.475935,3556.187958
"315","Path311",NA,NA,NA,NA,0.263818873099863,"PWY-6629: superpathway of L-tryptophan biosynthesis",5797.882849,11013.12425,9394.681636,5687.613573,5847.416143,6421.877427,8699.124744,4851.280445,7349.136799,5053.469957,5743.673115,2545.965747,2982.363346,6534.988845,7616.465095,6753.671002,5078.949417,4997.445109,5358.822123,6489.107834,3735.591781,6023.269306,7413.674817,6099.396491
"316","Path312",NA,NA,NA,NA,0.334508740517262,"PWY-6630: superpathway of L-tyrosine biosynthesis",1579.025679,4104.413148,3752.934304,1516.708697,1700.428071,1982.189299,2942.768523,1690.803846,3131.229678,2234.056237,2665.309881,1250.249409,1293.9003,2796.18238,2538.006129,2453.864775,2433.883254,1659.029889,2241.565048,3286.882782,2108.82515,2489.321373,3432.746644,2239.439416
"317","Path313",NA,NA,NA,NA,0.747086912139886,"PWY-6641: superpathway of sulfolactate degradation",23.36035856,191.8583196,72.54872482,48.9163579,165.5343894,37.7779097,35.86245038,86.02126386,117.2015753,17.34886243,30.49396092,17.18680377,18.48413133,68.48331031,137.5258205,187.1502359,71.52985158,154.5431134,104.4577879,41.68680694,91.05001166,56.22050857,86.0365598,167.1034411
"318","Path314",NA,NA,NA,NA,0.902419641966343,"PWY-6690: cin0mate and 3-hydroxycin0mate degradation to 2-hydroxypentadienoate",28.87975834,533.5160136,370.4802462,0,54.81368826,29.37663331,291.7376207,20.96902524,188.4613456,55.72791866,0,20.86068894,31.49463518,132.2687371,76.51603118,97.95456088,0,61.77675578,64.74556166,39.18278975,30.85700514,52.12846658,163.0772369,302.2508845
"319","Path315",NA,NA,NA,NA,0.280486149145556,"PWY-6700: queuosine biosynthesis I (de novo)",5732.736397,10976.5151,8229.178564,6130.902547,5500.534923,6219.865172,7385.388665,4594.437784,6431.529867,4722.13369,4923.698366,2690.83439,2989.348085,5842.980458,6717.42322,6588.912498,4713.029193,4475.080998,5064.136468,5738.622314,3718.86764,5850.714539,7050.216985,5017.082064
"320","Path316",NA,NA,NA,NA,0.380460641274059,"PWY-6703: preQ0 biosynthesis",5106.232732,8942.058714,6711.818523,4785.468803,4450.66982,5029.096904,6258.001017,3670.057802,4294.663445,3173.188991,3397.732882,1452.552596,1736.402498,3863.370125,5367.973191,5125.417371,2708.671963,3736.731114,2818.490926,3711.467199,2424.748541,3632.308654,4430.706438,4096.813213
"321","Path317",NA,NA,NA,NA,0.41325191406246,"PWY-6728: methylaspartate cycle",0,72.27174414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","Path318",NA,NA,NA,NA,0.41325191406246,"PWY-6731: starch degradation III",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.2195358
"323","Path319",NA,NA,NA,NA,0.57077240513226,"PWY-6748: nitrate reduction VII (denitrification)",0,80.45859774,0,0,0,0,56.47024258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","Path320",NA,NA,NA,NA,0.390486083963536,"PWY-6749: CMP-legio0mi0te biosynthesis I",0,252.0281992,62.65057477,0,0,0,0,0,4.854881307,47.30378789,0,0,0,0,0,43.51657939,0,0,0,60.80668806,0,0,42.50322687,43.58311216
"325","Path321",NA,NA,NA,NA,0.808803127929024,"PWY-6763: salicortin biosynthesis",15.41273411,68.7087396,80.4661038,0,45.36108998,20.56567772,89.83316324,34.36657068,488.450942,348.2305986,316.7261876,180.933891,93.66047278,393.3407782,103.2554221,31.59479974,174.7602427,0,295.460563,387.8351747,259.0019444,349.6943154,390.6110042,59.31623273
"326","Path322",NA,NA,NA,NA,0.487797951336056,"PWY-6803: phosphatidylcholine acyl editing",57.09440124,2237.462933,343.4266565,0,104.3942926,141.6916828,145.7860281,19.70873948,0,0,0,0,0,0,218.5499521,191.9271655,0,104.4882635,0,0,0,0,102.5031195,238.7686447
"327","Path323",NA,NA,NA,NA,0.218267042592881,"PWY-6823: molybdopterin biosynthesis",7623.218478,10780.60357,11502.23818,8705.9562,8202.147467,9107.932047,12240.57597,7504.1959,12231.11343,10315.76779,11090.53242,6535.304734,5728.348737,10678.99512,10621.28564,10072.59464,10015.16775,7937.95254,9808.870253,12422.82175,8710.859133,13008.87821,12168.41537,8616.062888
"328","Path324",NA,NA,NA,NA,0.972627134524503,"PWY-6834: spermidine biosynthesis III",27.81991398,0,47.13655591,26.58053856,0,0,95.8096508,11.59775177,34.68663524,0,0,0,11.40397569,11.59819025,48.73384808,22.23862766,0,0,0,0,15.42509429,0,11.62617329,0
"329","Path325",NA,NA,NA,NA,0.499295079133887,"PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)",110.2901229,904.0528609,140.7552148,100.6476656,88.51856088,149.2772941,206.2123802,30.77374048,0,109.9143968,173.0240072,0,0,114.8171358,67.67280976,92.72342316,12.60668861,42.63381422,32.95738318,13.04854539,0,38.57994989,42.94826046,182.1539062
"330","Path326",NA,NA,NA,NA,0.122438050416337,"PWY-6859: all-trans-farnesol biosynthesis",296.1256507,471.5743761,98.19519809,165.3984188,156.4920488,209.9382053,442.7647883,51.72263758,95.86708309,111.5632879,63.81198564,56.44236446,117.7955569,221.1381954,251.2441316,209.3406264,208.351747,132.9270316,162.3407591,155.8464943,175.3184433,408.4725651,172.9630848,0
"331","Path327",NA,NA,NA,NA,0.41325191406246,"PWY-6873: long chain fatty acid ester synthesis (engineered)",0,12.23703132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","Path328",NA,NA,NA,NA,0.782939159202061,"PWY-6876: isopropanol biosynthesis (engineered)",1021.614272,610.4963522,1530.494898,1262.934452,1347.622521,1212.138929,1163.313608,960.055116,2087.828938,1350.283956,2126.198687,988.3248741,1364.832728,1982.373005,1582.474909,2086.408742,2326.486875,1225.812388,1916.157046,1862.814088,1528.602409,2393.100443,1970.836207,1472.431838
"333","Path329",NA,NA,NA,NA,0.244899007094517,"PWY-6892: thiazole component of thiamine diphosphate biosynthesis I",98.33352974,28.41422979,27.95520583,33.84429022,30.98371372,35.02690312,35.51463261,0,0,0,117.5109243,125.4689387,0,408.9001151,30.32505955,33.7561067,0,0,0,39.11505673,0,0,172.3891182,566.4338496
"334","Path330",NA,NA,NA,NA,0.523488230543891,"PWY-6895: superpathway of thiamine diphosphate biosynthesis II",0,0,0,0,0,0,0,0,0,0,262.0462133,227.0590023,0,665.9389829,0,0,0,0,0,0,0,0,446.316484,132.0463835
"335","Path331",NA,NA,NA,NA,0.524400945469902,"PWY-6897: thiamine diphosphate salvage II",824.4061594,3332.088218,2060.753449,995.3718253,979.7569765,1056.427191,1958.879089,694.3547538,1320.747819,648.06276,725.5014155,347.3344165,464.9696084,1054.232938,1133.036724,1067.504703,793.5262103,466.4652898,838.8813025,857.8557627,429.9446419,747.2976364,1149.768589,1155.850767
"336","Path332",NA,NA,NA,NA,0.437878118473557,"PWY-6901: superpathway of glucose and xylose degradation",1569.028331,3604.289042,3337.183715,1725.123668,1520.48129,1960.50539,3203.512963,1780.273684,2995.047927,1777.543729,1912.409265,845.4342146,757.4983826,2540.693161,2562.183388,2087.987238,1337.216072,1924.531546,1512.068038,2460.370152,1364.824155,2275.709797,2485.659981,2585.432806
"337","Path333",NA,NA,NA,NA,0.347953721411243,"PWY-6902: chitin degradation II (Vibrio)",65.11029816,2497.237426,296.2534237,5.808020886,18.28866358,14.12839811,189.3341994,76.96687443,414.4992255,50.90342648,225.7343909,64.32859148,11.74754997,555.8385962,96.26208034,49.01414649,252.2049252,110.7948847,35.55405229,272.762291,31.38825214,202.4624022,676.8433738,159.8312842
"338","Path334",NA,NA,NA,NA,0.280877824639354,"PWY-6906: chitin derivatives degradation",0,299.4980431,18.77487646,0,0,0,88.28667082,16.38490545,0,0,76.32649954,0,16.51598693,0,0,0,0,0,0,28.7077591,24.17585358,0,0,0
"339","Path335",NA,NA,NA,NA,0.477734093411409,"PWY-6920: 6-gingerol a0log biosynthesis (engineered)",0,243.0735535,36.48070946,0,0,0,296.782832,27.70549448,96.8678663,53.06568849,84.80704184,25.99485314,0,98.16300895,15.29947176,0,35.76403614,8.91983761,28.06280686,84.12084545,44.52804846,34.79067329,48.88069804,36.52024813
"340","Path336",NA,NA,NA,NA,0.634066957177247,"PWY-6922: L-N&delta;-acetylornithine biosynthesis",1658.252133,2782.848964,2914.948518,1194.541764,1252.20051,1609.450916,2981.34661,1210.403455,2082.263968,1226.642362,1128.727285,661.0326946,783.951195,1992.796452,2099.746599,1818.900516,893.1696382,1094.068795,1028.978366,1708.547675,760.64486,1511.466106,1892.240417,2040.397967
"341","Path337",NA,NA,NA,NA,0.159848822271483,"PWY-6936: seleno-amino acid biosynthesis (plants)",3315.183281,9763.454863,4631.645926,3216.956984,3287.398265,3661.827819,4483.063629,2837.70453,4706.383633,3503.939182,4250.203027,1979.714338,2271.168966,4143.343725,4363.891096,4005.724718,3859.233577,3089.296294,3529.808568,3727.797036,2845.176429,4647.184971,4171.151371,3848.609022
"342","Path338",NA,NA,NA,NA,0.413251914062459,"PWY-6944: androstenedione degradation I (aerobic)",0,27.19330472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","Path339",NA,NA,NA,NA,0.41325191406246,"PWY-6945: cholesterol degradation to androstenedione I (cholesterol oxidase)",0,0,0,0,0,0,91.90308768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","Path340",NA,NA,NA,NA,0.324913932333046,"PWY-6948: sitosterol degradation to androstenedione",145.3553019,606.7280329,19.60137607,21.04805647,0,136.1109186,370.3482624,0,0,0,0,0,0,0,86.48216877,64.71765214,0,18.37154378,0,0,0,0,0,16.02397461
"345","Path342",NA,NA,NA,NA,0.521394804974276,"PWY-6957: mandelate degradation to acetyl-CoA",0,218.070502,39.34471028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.29749504,0,0
"346","Path343",NA,NA,NA,NA,0.520988861657539,"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)",0,0,9.0938806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.57757558
"347","Path344",NA,NA,NA,NA,0.827025600930148,"PWY-6969: TCA cycle V (2-oxoglutarate synthase)",7022.736223,7231.188224,12169.86186,7117.316228,6102.116451,8591.936333,10486.58148,6756.769503,10207.98223,8584.654043,8314.101999,5298.627109,4553.755819,9735.579726,9396.198838,9474.033364,7698.134452,7665.649877,7680.993314,10856.11173,7292.611967,10810.29205,11538.06832,9351.360615
"348","Path345",NA,NA,NA,NA,0.41325191406246,"PWY-6986: algi0te degradation",0,510.4376423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","Path346",NA,NA,NA,NA,0.0548043121425715,"PWY-6992: 1,5-anhydrofructose degradation",33.97155898,414.2061771,179.4413895,86.68477078,0,21.17532419,121.159793,49.39192222,326.0127354,0,295.2892388,0,0,63.71391034,115.2395401,63.8950788,0,42.45033695,18.41948882,32.62222325,0,22.14968692,221.7545148,191.3292523
"350","Path347",NA,NA,NA,NA,0.548011712082874,"PWY-7000: ka0mycin biosynthesis",0,66.77946088,22.14060986,14.81913553,0,0,42.19675086,22.662501,78.52895684,128.2857679,156.7727221,96.2440782,23.56671152,121.8408951,0,0,86.33719032,22.62003838,96.45725298,195.1214191,28.31342344,228.3336738,77.98339028,0
"351","Path348",NA,NA,NA,NA,0.41325191406246,"PWY-7002: 4-hydroxyacetophenone degradation",0,0,0,0,0,0,0,0,10.82283268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","Path349",NA,NA,NA,NA,0.952974821954975,"PWY-7003: glycerol degradation to butanol",32.66245295,32.21686539,137.9541845,0,0,0,0,0,0,0,0,0,0,0,0,122.4473316,0,20.87369544,0,0,0,66.07457616,0,0
"353","Path350",NA,NA,NA,NA,0.412899422113754,"PWY-7009: 2,2'-dihydroxybiphenyl degradation",16.2475052,173.3206087,21.02651465,0,0,0,39.23011043,0,0,0,0,0,0,30.47723595,21.64375634,12.74430072,0,0,0,0,0,0,0,8.48973134
"354","Path351",NA,NA,NA,NA,0.795976555542098,"PWY-7013: (S)-propane-1,2-diol degradation",0,121.0852663,40.1267215,14.94927427,11.32426966,0,284.7678384,73.16197774,148.6400913,93.9838832,99.0491696,0,34.19408493,206.8298602,0,0,51.76418174,0,74.68362838,61.42113985,92.77366866,77.60412117,83.44790138,21.22993931
"355","Path352",NA,NA,NA,NA,0.1322811305276,"PWY-702: L-methionine biosynthesis II",1973.253908,3854.490605,2860.547422,1802.592541,1606.63764,1960.167242,2725.164192,1074.37746,2884.63447,2129.816022,2228.329427,1320.085605,907.4183338,2405.074464,2154.34377,2120.712685,1995.783896,1444.057205,1826.363126,2691.745457,1755.696222,2629.457604,2911.495805,2180.375067
"356","Path353",NA,NA,NA,NA,0.14327925156655,"PWY-7039: phosphatidate metabolism, as a sig0ling molecule",0,0,0,0,0,8.460500664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61264828,0,0
"357","Path354",NA,NA,NA,NA,0.73500282026182,"PWY-7052: cyanophycin metabolism",11.66084409,143.5631262,386.5969194,91.5893074,45.71966402,75.90406484,107.0279933,58.53576198,177.5028494,119.5906587,258.0212482,23.48667616,0,150.7589752,105.4775668,95.24678188,75.24525112,150.2741876,67.4086277,208.364169,71.33784352,120.7742067,161.1891127,263.1503642
"358","Path355",NA,NA,NA,NA,0.266899960556044,"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuro0te biosynthesis",0,16.18452139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.68513978,0,0,15.27237128,0,0
"359","Path356",NA,NA,NA,NA,0.456322564513765,"PWY-7094: fatty acid salvage",710.6749156,3073.061626,1450.340494,1139.080496,987.9192492,1078.192644,1798.963038,948.5919937,947.6263799,765.9189542,962.1879357,341.6632605,216.212624,740.0237435,1511.604015,1342.863224,756.0766338,903.9481876,777.8520103,1020.674026,657.7763868,925.1973026,1054.260647,1359.005594
"360","Path357",NA,NA,NA,NA,0.843181565978487,"PWY-7097: vanillin and vanillate degradation I",45.43807979,18.39281782,52.87644768,59.58082464,0,40.68839806,148.4738256,0,0,0,14.56753205,0,0,0,24.7031723,0,0,17.02249097,0,46.25239836,0,0,0,93.21658018
"361","Path358",NA,NA,NA,NA,0.902167642706158,"PWY-7098: vanillin and vanillate degradation II",91.34111064,72.96406995,104.7460488,81.76068698,69.88234043,126.8691331,239.5853026,46.92068257,31.54490978,0,60.32937302,0,14.27587675,0,109.7884595,170.0091805,0,63.38497144,19.1115194,58.88067625,0,23.72498591,59.09857068,136.839703
"362","Path359",NA,NA,NA,NA,0.417370179909899,"PWY-7111: pyruvate fermentation to isobutanol (engineered)",2998.705711,12818.63254,6135.544538,2915.851936,3175.570013,4363.689471,7269.570756,2354.426002,6300.141025,5033.238974,5646.685681,3359.80874,3135.780952,7366.789628,4705.307063,4803.852974,6121.908304,3467.839257,5259.605764,6007.185,5217.087375,8756.805088,6475.176155,5171.121786
"363","Path360",NA,NA,NA,NA,0.524257900502448,"PWY-7115: C4 photosynthetic carbon assimilation cycle, 0D-ME type",873.1831181,2625.35546,2363.884739,510.2616031,482.1357206,1261.212362,1975.335815,599.9370094,1967.888055,1245.640512,1083.545987,653.0342234,551.1368508,1655.425374,1115.970104,1013.030983,609.8099369,864.6549253,831.5359027,1611.392501,648.3031092,1365.09296,1813.143134,1687.361548
"364","Path361",NA,NA,NA,NA,0.335755767246556,"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",2235.076406,8715.077198,4275.128691,2243.334593,2357.65637,2499.588731,4306.480687,1790.126821,3183.20807,2138.854342,2473.371523,1079.354146,1349.839436,3194.263039,3076.382486,2765.204842,2192.617113,2103.795924,2226.917221,2948.666821,1695.84878,2548.054451,3584.670071,2826.65506
"365","Path362",NA,NA,NA,NA,0.633869406885548,"PWY-7118: chitin deacetylation",1795.311594,2556.451911,3687.179693,2037.182476,1814.875234,2386.615968,2619.181163,1591.829346,3589.582847,2811.574918,3124.320185,1356.71338,1055.519655,3009.779355,2666.726375,2676.6363,2551.322041,1896.018402,2315.492336,3744.282188,2775.46944,3887.372775,3630.721208,2730.922937
"366","Path363",NA,NA,NA,NA,0.523366008488505,"PWY-7124: ethene biosynthesis V (engineered)",0,0,23.14113411,0,0,16.52674846,104.2161264,0,0,29.58742979,0,0,0,45.72516342,16.90418751,15.10414037,0,0,26.39684879,0,0,0,86.39515253,20.74132968
"367","Path364",NA,NA,NA,NA,0.889234855898108,"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)",128.4315335,342.7346981,709.6965636,97.25069825,45.12302151,370.300598,649.1871541,0,0,0,25.06477509,0,0,15.62711227,240.6548593,272.5518642,94.27375205,201.189723,25.68831903,184.8357679,93.72516801,0,20.82370936,422.0850688
"368","Path365",NA,NA,NA,NA,0.864902909872653,"PWY-7165: L-ascorbate biosynthesis VIII (engineered pathway)",50.28115025,160.0497221,120.5836169,112.6378781,29.62236386,86.22881105,330.2499552,0,233.0895157,0,151.1925572,0,0,155.0808957,30.09841119,62.45594799,0,0,0,0,0,0,112.4258017,182.8941881
"369","Path366",NA,NA,NA,NA,0.457193601648157,"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I",375.2123746,7500.86471,159.4753795,71.21316742,99.89310046,224.0196286,464.7606664,201.1991202,614.259038,393.3758115,57.13119844,111.9610317,0,1502.188454,104.3321361,184.9233045,271.8281807,108.2894268,297.6430482,121.9461305,0,168.0319001,402.9126988,846.1230291
"370","Path367",NA,NA,NA,NA,0.45939767807364,"PWY-7185: UTP and CTP dephosphorylation I",195.9367115,6569.151484,83.86854565,47.62625818,0,79.00748821,313.7054414,107.1816947,23.09273524,0,0,0,0,1087.715896,70.11208991,123.8618649,0,32.50445053,0,0,0,0,37.92379544,259.7849528
"371","Path368",NA,NA,NA,NA,0.41325191406246,"PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II",0,325.7121629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","Path369",NA,NA,NA,NA,0.41325191406246,"PWY-7196: superpathway of pyrimidine ribonucleosides salvage",0,14.63526213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","Path370",NA,NA,NA,NA,0.43846077538154,"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation",11155.21986,12525.67255,13719.85917,12721.64963,11605.03656,12014.55937,14393.1906,9397.04645,12512.72121,9390.848128,9648.728693,5688.863356,4838.369711,10815.27333,13874.23836,13153.47372,8356.870482,11187.0644,8880.457634,11544.81311,8975.856551,12394.38757,12790.99529,10300.35121
"374","Path371",NA,NA,NA,NA,0.589933721011501,"PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV",7566.907884,8950.886714,12328.50068,8112.020367,7457.556202,8465.895064,10810.93391,6859.794586,10175.02072,8320.33169,8061.949432,4159.374315,4106.95446,8988.032921,10379.44926,9855.577436,6672.565131,8185.936613,7326.406362,10503.14018,7196.314337,9339.557554,10548.10259,8954.292018
"375","Path372",NA,NA,NA,NA,0.107280220700084,"PWY-7199: pyrimidine deoxyribonucleosides salvage",3464.452382,6309.17617,5897.439372,4145.987366,4035.461554,3942.17002,4261.606443,3399.530546,5490.690471,4304.203344,4262.639859,2453.977624,2084.960319,4243.100936,4633.966824,4262.143753,3352.805533,3846.537238,3660.255279,5535.655652,3733.323935,4891.341396,5837.241665,3721.968236
"376","Path373",NA,NA,NA,NA,0.66511670146629,"PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage",0,713.5032509,125.5459156,58.06540314,194.1750401,136.9040846,0,235.4798157,0,200.1307412,0,67.46397133,0,57.55074279,154.4558161,87.80939876,0,46.04188756,67.59352877,0,0,57.48117666,118.8932066,0
"377","Path374",NA,NA,NA,NA,0.291087206217237,"PWY-7204: pyridoxal 5'-phosphate salvage II (plants)",0,0,0,107.8951409,0,0,0,182.3756134,194.9505745,56.00469696,28.97838723,98.02088765,55.4450794,445.5984042,64.89364898,0,29.55646299,0,73.26218556,186.3348336,70.14458043,102.241027,206.3912566,146.5960094
"378","Path375",NA,NA,NA,NA,0.253536373946588,"PWY-7208: superpathway of pyrimidine nucleobases salvage",14291.20343,17082.49072,19631.44124,15223.82287,13975.10912,15317.60411,19602.82854,13242.71889,19726.12185,16389.92173,17399.98159,10366.64454,9524.496874,17269.85502,18258.99979,17236.04793,15728.07454,14281.29673,15385.95801,20061.06948,15172.73558,20857.93657,19776.89076,14490.66169
"379","Path376",NA,NA,NA,NA,0.482457219281644,"PWY-7209: superpathway of pyrimidine ribonucleosides degradation",213.672615,1002.543735,602.9241778,344.5865218,259.5143318,323.5992042,684.5425039,327.9460209,458.6841473,438.0990867,314.5876921,160.8447866,101.3079025,431.7282753,375.0142198,261.2000575,182.4144137,231.5780976,296.5907822,409.6826907,208.1064707,206.9960894,538.8134386,446.9882666
"380","Path377",NA,NA,NA,NA,0.468299986491491,"PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP",325.0968351,7748.594928,139.4079207,79.16886555,0,130.4974481,515.8412095,177.3238218,38.38184581,0,0,0,0,1598.857503,115.9534126,205.5029858,0,54.00044632,0,0,0,0,62.9661923,418.8172363
"381","Path378",NA,NA,NA,NA,0.387807693288608,"PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis",163.5441289,99.30335941,176.6964442,0,0,64.41763271,124.1447732,0,62.26999293,0,0,0,0,567.6413258,63.2877749,0,0,0,104.7462587,0,0,0,93.97503267,491.3792932
"382","Path379",NA,NA,NA,NA,0.41325191406246,"PWY-7218: photosynthetic 3-hydroxybutanoate biosynthesis (engineered)",0,0,0,0,0,0,78.42742516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","Path380",NA,NA,NA,NA,0.232635372595146,"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II",15366.44176,21763.15558,21952.26394,15645.53273,14785.24753,16384.51978,21771.70105,13820.04169,19729.41083,16123.46608,17027.51663,10233.53124,9891.156882,17963.10522,19249.91821,18227.20711,15646.55541,14678.69462,15347.6448,20423.73381,14918.35081,20540.80999,20449.67839,15262.86045
"384","Path381",NA,NA,NA,NA,0.247670410433581,"PWY-7221: guanosine ribonucleotides de novo biosynthesis",13835.71935,19244.92953,19760.47177,14334.73414,13610.25702,15385.34578,19463.70961,12416.65298,18124.79962,14813.02027,15492.51877,8890.8295,8379.331098,16460.95826,17862.92349,16835.88232,13596.38088,13669.34385,13839.03339,18542.38557,13288.29702,18879.29345,18720.47749,14151.93783
"385","Path382",NA,NA,NA,NA,0.232635372595146,"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",15366.44176,21763.15558,21952.26394,15645.53273,14785.24753,16384.51978,21771.70105,13820.04169,19729.41083,16123.46608,17027.51663,10233.53124,9891.156882,17963.10522,19249.91821,18227.20711,15646.55541,14678.69462,15347.6448,20423.73381,14918.35081,20540.80999,20449.67839,15262.86045
"386","Path383",NA,NA,NA,NA,0.237536881417404,"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I",14542.0428,20370.82183,20793.77196,15068.24697,14249.23844,16010.2126,20514.6792,13092.60751,18997.441,15556.46784,16300.41315,9454.877443,8992.940987,17223.17145,18668.76121,17595.46872,14487.34748,14221.01315,14637.20387,19613.29103,14062.20482,19802.46473,19639.0088,14781.25706
"387","Path384",NA,NA,NA,NA,0.166160984267732,"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",12092.72372,19102.66519,17163.14729,11489.11863,9862.054207,12119.80273,17643.59039,8799.960293,14380.65901,10904.36372,11058.01251,6033.505579,5328.354519,11829.45245,13935.24587,13474.53507,9828.901849,9308.004652,10145.29665,15176.96963,9078.941109,12576.26841,14378.60374,11378.22571
"388","Path385",NA,NA,NA,NA,0.705189265708757,"PWY-722: nicoti0te degradation I",0,30.81507794,0,0,0,0,30.60197435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34738159,0
"389","Path386",NA,NA,NA,NA,0.214067493008226,"PWY-7234: inosine-5'-phosphate biosynthesis III",4422.559673,13958.67272,9969.948165,4987.677347,5094.510211,5811.348952,8397.022452,4197.213781,8872.487042,6550.312974,6305.45624,3148.042381,3276.804327,7901.645636,6829.699874,5649.082531,5676.074408,4356.949442,6194.919535,8451.174273,4472.870185,7038.36059,9666.243898,5344.983191
"390","Path387",NA,NA,NA,NA,0.693035325136969,"PWY-7237: myo-, chiro- and scyllo-inositol degradation",784.4702114,3068.086445,3181.795043,776.8806802,999.504657,1057.986955,2198.225429,902.1067787,3851.911881,2679.334199,2828.502659,1356.87009,1230.85873,3278.567113,1522.204963,1523.206239,2545.605978,1502.378434,2662.223346,3648.413982,2274.767658,3224.076844,3938.429186,2078.112666
"391","Path388",NA,NA,NA,NA,0.532242833993573,"PWY-7238: sucrose biosynthesis II",2902.239726,3512.600169,3632.688601,3119.543347,3436.612227,3094.154496,4331.987182,2783.594152,3329.81871,2279.606309,2541.397381,1381.8119,1259.606439,3004.631806,3796.012059,3839.298749,2205.74033,2533.334742,2280.341277,3582.100013,1440.487439,3231.533521,3819.107104,3023.058676
